id,alias,name,image_url,is_closed,url,review_count,rating,price,phone,display_phone,categories_alias,categories_title,address,longitude,latitude
S8Q-qQZWdds21FLh8q5P6A,vpr-vietnamese-street-food-southbank,VPR Vietnamese Street Food,,False,https://www.yelp.com/biz/vpr-vietnamese-street-food-southbank?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4.0,,+61419449099,+61 419 449 099,"vietnamese, hotdogs","Vietnamese, Fast Food","Shop 19R, 3 Freshwater Pl, Southbank Victoria 3006, Australia",144.96247,-37.82153
HmM4Th4txwytpUHyMOp-vw,fresh-chili-deli-st-albans,Fresh Chili Deli,https://s3-media3.fl.yelpcdn.com/bphoto/WJmu3wQkfgmfwEdrw-WO5A/o.jpg,False,https://www.yelp.com/biz/fresh-chili-deli-st-albans?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4.0,,+61393679359,+61 3 9367 9359,vietnamese,Vietnamese,"61 Alfrieda St, St Albans Victoria 3021, Australia",144.800593,-37.742261
jtuFAnBsIRJ2nFe8M13A6Q,tan-thanh-loi-footscray,Tan Thanh Loi,https://s3-media1.fl.yelpcdn.com/bphoto/hRuiaXMKaPp8P2qb5oJvCw/o.jpg,False,https://www.yelp.com/biz/tan-thanh-loi-footscray?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4.0,,+61396874886,+61 3 9687 4886,"vietnamese, asianfusion","Vietnamese, Asian Fusion","73 Nicholson St, Footscray Victoria 3011, Australia",144.89987,-37.79921
82kb1vDR91It_m09GKZinA,bonjour-vietnam-richmond,Bonjour Vietnam,https://s3-media4.fl.yelpcdn.com/bphoto/prfGN-a9e957_2aZMcoNCA/o.jpg,False,https://www.yelp.com/biz/bonjour-vietnam-richmond?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4.0,,+61394288288,+61 3 9428 8288,"vietnamese, vegetarian","Vietnamese, Vegetarian","258B Victoria St, Richmond Victoria 3121, Australia",144.99989,-37.81066
d7_ocLDTOw6S1hLvb_uo0A,noodle-sushi-bar-westmeadows,Noodle Sushi Bar,https://s3-media3.fl.yelpcdn.com/bphoto/emgus_xedk0gMqYfoEOwSQ/o.jpg,False,https://www.yelp.com/biz/noodle-sushi-bar-westmeadows?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4.0,$$,+61393384299,+61 3 9338 4299,"sushi, noodles, vietnamese","Sushi Bars, Noodles, Vietnamese","6/13 Fawkner St, Westmeadows Victoria 3049, Australia",144.885967210976,-37.6765449949026
AH88v-Bhv6-LzbNEZJ-gnQ,happy-lantern-oak-park,Happy Lantern,https://s3-media1.fl.yelpcdn.com/bphoto/f2FWw8DAOM7vTc02Y7-6Nw/o.jpg,False,https://www.yelp.com/biz/happy-lantern-oak-park?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4.0,$$,+61393063345,+61 3 9306 3345,vietnamese,Vietnamese,"99 Snell Grove Oak Park, Oak Park Victoria 3046, Australia",144.922443635664,-37.7179544802063
UlKwmN3EnP64Sj0Tqk0Qfg,hem-27-melbourne,Hem 27,https://s3-media1.fl.yelpcdn.com/bphoto/BrPwQqIZJ1mn1fdnzTe9Gw/o.jpg,False,https://www.yelp.com/biz/hem-27-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,3.5,,+61393762961,+61 3 9376 2961,vietnamese,Vietnamese,"Shop 27, 320-380 Epsom Rd, Melbourne Victoria 3032, Australia",144.9167691,-37.7829347
KARRpDFTjefDIBrG0tzu-w,hue-hue-melbourne,Hue Hue,https://s3-media2.fl.yelpcdn.com/bphoto/KWfr7pBSlusj-AtF-S4RtA/o.jpg,False,https://www.yelp.com/biz/hue-hue-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,5.0,$,+61395485883,+61 3 9548 5883,vietnamese,Vietnamese,"17 Balmoral Ave, Springvale, Melbourne Victoria 3171, Australia",145.150577,-37.949374
avnEeljPTks8h0t5HWYXHg,pho-vietnam-south-melbourne,Pho Vietnam,https://s3-media2.fl.yelpcdn.com/bphoto/uk8PVJju9IBgFU6-20_gKg/o.jpg,False,https://www.yelp.com/biz/pho-vietnam-south-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,5.0,,+61383951687,+61 3 8395 1687,vietnamese,Vietnamese,"1 Bank St, South Melbourne Victoria 3205, Australia",144.969772182186,-37.8317580059361
iXWGL71TGSgt41IBsCqA7g,twees-hut-vietnamese-favourites-melbourne,Twees Hut Vietnamese Favourites,https://s3-media3.fl.yelpcdn.com/bphoto/eIV7YtPFGjIaqxDyd8WHoA/o.jpg,False,https://www.yelp.com/biz/twees-hut-vietnamese-favourites-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,5.0,,+61399172017,+61 3 9917 2017,vietnamese,Vietnamese,"Shop 26, 343 Little Collins St, Melbourne Victoria 3000, Australia",144.963063,-37.815484
N1wNLEeSVCWSqQwn2ttapw,pho-village-wheelers-hill,Pho Village,https://s3-media1.fl.yelpcdn.com/bphoto/fkEG9k-FIZFBIWsqNeZ8dg/o.jpg,False,https://www.yelp.com/biz/pho-village-wheelers-hill?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,5.0,$,,,vietnamese,Vietnamese,"Brandon Park Shopping Centre, Wheelers Hill Victoria 3150, Australia",145.161801315844,-37.9063362120763
3bhhxWCEdPjAelcJ7N6Rww,ba-sar-vietnamese-melbourne,Ba Sar Vietnamese,https://s3-media1.fl.yelpcdn.com/bphoto/YLzvUCxrsIuBMuldfIaIaQ/o.jpg,False,https://www.yelp.com/biz/ba-sar-vietnamese-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,5.0,$$,+61390425192,+61 3 9042 5192,vietnamese,Vietnamese,"26 Puckle St, Moonee Ponds, Melbourne Victoria 3039, Australia",144.923770746225,-37.7670017490173
Uq4A3stflWsfogfDNp_ggg,pho-cafe-and-grill-melbourne-2,Pho Cafe & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/pJ3h0LY8xqXh1jgZdwrgQA/o.jpg,False,https://www.yelp.com/biz/pho-cafe-and-grill-melbourne-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,5.0,,+61395251700,+61 3 9525 1700,vietnamese,Vietnamese,"606 St Kilda Rd, Melbourne Victoria 3004, Australia",144.980268609193,-37.8514585
lHyzzbuyIGGsm_mWsvgQCg,dot-spot-melbourne,Dot Spot,,False,https://www.yelp.com/biz/dot-spot-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,5.0,,+61396422822,+61 3 9642 2822,vietnamese,Vietnamese,"670 Bourke St, Melbourne Victoria 3000, Australia",144.954311996698,-37.8168653143637
7FCCQpvfUUqK6XauyO7Mbg,the-little-quan-northcote,The Little Quan,https://s3-media4.fl.yelpcdn.com/bphoto/Dx7wTyAI3h4bnLGwyHrCBA/o.jpg,False,https://www.yelp.com/biz/the-little-quan-northcote?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,5.0,,+61420476567,+61 420 476 567,vietnamese,Vietnamese,"343 High St, Northcote Victoria 3070, Australia",144.9986,-37.77041
1yv8n1ZPKZWOXZbvcYcThA,thaos-kitchen-richmond,Thao's Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/DLpmqPc-Eo9hs2ac7xtlkQ/o.jpg,False,https://www.yelp.com/biz/thaos-kitchen-richmond?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,5.0,$,+61394283738,+61 3 9428 3738,vietnamese,Vietnamese,"118 Victoria St, Richmond Victoria 3121, Australia",144.995502,-37.810204
Kds3zAiRA0G-OJ8MSQRxbw,p-and-t-melbourne-2,P & T,https://s3-media1.fl.yelpcdn.com/bphoto/yFYYDV1Vre18RN-tMtwC3w/o.jpg,False,https://www.yelp.com/biz/p-and-t-melbourne-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,5.0,,,,vietnamese,Vietnamese,"213 Russell St, Melbourne Victoria 3000, Australia",144.967254,-37.811569
4wSotuoj8KDG0tGV_zvGrg,saigon-square-maribyrnong-2,Saigon Square,https://s3-media1.fl.yelpcdn.com/bphoto/bNCN_6qRXgRjCLoBqg4D2g/o.jpg,False,https://www.yelp.com/biz/saigon-square-maribyrnong-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,5.0,,,,vietnamese,Vietnamese,"Level 1 - Shop F1510, 120-200 Rosamond Rd, Maribyrnong Victoria 3032, Australia",144.886413,-37.773418
hdmINI8EN2_nFXTkvqfi2Q,heartbaker-bun-mee-melbourne,Heartbaker Bun Mee,https://s3-media2.fl.yelpcdn.com/bphoto/fa1r0Am3-4kQ9TGA2R9f2g/o.jpg,False,https://www.yelp.com/biz/heartbaker-bun-mee-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,5.0,,+61396540130,+61 3 9654 0130,vietnamese,Vietnamese,"3/241 Flinders Ln, Melbourne Victoria 3000, Australia",144.96627,-37.8168
3X6XpIxmILkXx55kpK4q6g,pho-999-bundoora,Pho 999,https://s3-media1.fl.yelpcdn.com/bphoto/Oq5AV-gEhHtjqAbJo_bsiA/o.jpg,False,https://www.yelp.com/biz/pho-999-bundoora?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,3.0,$,+61394672886,+61 3 9467 2886,vietnamese,Vietnamese,"22 Copernicus Crescent, Bundoora Victoria 3083, Australia",145.048444586848,-37.712937349125
WQa0y_MFVYCBwKYyoWnmtg,hm-quan-footscray,HM Quan,https://s3-media4.fl.yelpcdn.com/bphoto/_VUFTkGjYYL8VW6t6_zUFA/o.jpg,False,https://www.yelp.com/biz/hm-quan-footscray?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,3.5,$,,,vietnamese,Vietnamese,"Shop 5, 68-82 Hopkins St, Footscray Victoria 3011, Australia",144.902928,-37.799919
c23PlrOIx4QVXWfhfJw49g,bon-bon-boy-spencer-street-melbourne,Bon Bon Boy - Spencer Street,https://s3-media3.fl.yelpcdn.com/bphoto/JdFFQvIdFovE8QE3rfG2sw/o.jpg,False,https://www.yelp.com/biz/bon-bon-boy-spencer-street-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,3.5,,+61396420347,+61 3 9642 0347,"vietnamese, asianfusion","Vietnamese, Asian Fusion","656 Little Bourke St, Melbourne Victoria 3000, Australia",144.952992935504,-37.8159417186602
LbU2g-mRTL9bnJxzc5BxVg,co-do-2-springvale-2,Co Do 2,https://s3-media1.fl.yelpcdn.com/bphoto/8PjNAyAuJiA-l0hEo5usSQ/o.jpg,False,https://www.yelp.com/biz/co-do-2-springvale-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,3.5,,+61385553466,+61 3 8555 3466,vietnamese,Vietnamese,"341 Springvale Rd, Springvale Victoria 3171, Australia",145.152735449374,-37.9512783767264
tyN7M1MphEfba8UFHLO_iQ,pho-hoang-viet-richmond-2,Pho Hoang Viet,https://s3-media1.fl.yelpcdn.com/bphoto/IcTXrnvbgan-Ez6Tch49zQ/o.jpg,False,https://www.yelp.com/biz/pho-hoang-viet-richmond-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,3.5,,+61399421963,+61 3 9942 1963,"vietnamese, soup","Vietnamese, Soup","108-110 Victoria St, Richmond Victoria 3121, Australia",144.995243235687,-37.8101039960825
hrS5WYR0ZC0IJv0U6zvLsg,belmore-vietnamese-food-balwyn,Belmore Vietnamese Food,,False,https://www.yelp.com/biz/belmore-vietnamese-food-balwyn?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,3.5,,+61398163423,+61 3 9816 3423,vietnamese,Vietnamese,"251a Belmore Rd, Balwyn Victoria 3103, Australia",145.0838776,-37.8033485
cL5zRUaLIrrwnt1UFaAiFQ,straight-outta-saigon-melbourne,Straight Outta Saigon,https://s3-media1.fl.yelpcdn.com/bphoto/m9dFQOtjyntl_m4hSB5TdQ/o.jpg,False,https://www.yelp.com/biz/straight-outta-saigon-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,3.5,,+61396542024,+61 3 9654 2024,vietnamese,Vietnamese,"138-144 Russell St, Melbourne Victoria 3000, Australia",144.9684,-37.81295
89ELs6Cdvhfhf_vuA3w_WA,mamas-buoi-malvern-east,Mama's Buoi,https://s3-media2.fl.yelpcdn.com/bphoto/kBbOLOP4b5Wm6DqxCxIxfA/o.jpg,False,https://www.yelp.com/biz/mamas-buoi-malvern-east?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,3.5,,,,vietnamese,Vietnamese,"Level 1, Chadstone Shopping Centre, 1341 Dandenong Rd, Malvern East Victoria 3145, Australia",145.0806,-37.8877
ERTF5l_V8jKKGLn8dXVR0Q,flinders-station-bakehouse-melbourne,Flinders Station Bakehouse,https://s3-media1.fl.yelpcdn.com/bphoto/nJDIp42NWN5RuM-P-r_pgw/o.jpg,False,https://www.yelp.com/biz/flinders-station-bakehouse-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,3.0,,,,"bakeries, vietnamese","Bakeries, Vietnamese","Flinders Street Station, Flinders St, Melbourne Victoria 3000, Australia",144.9674225,-37.8174515
zDM1G38bavx3q_XE3oYMrw,pho-huong-viet-3-melbourne,Pho Huong Viet 3,https://s3-media1.fl.yelpcdn.com/bphoto/VZbXy1m1mr8pl4d-QP0rpw/o.jpg,False,https://www.yelp.com/biz/pho-huong-viet-3-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,3.0,,+61434275332,+61 434 275 332,vietnamese,Vietnamese,"74 Koornang Rd, Carnegie, Melbourne Victoria 3163, Australia",145.057646110654,-37.8870009506455
SQMWm06ohjx4lEWCjxiUFg,misschu-south-melbourne,Misschu,https://s3-media3.fl.yelpcdn.com/bphoto/sUMxhYnGFHQ5PR1Xo5j0Eg/o.jpg,False,https://www.yelp.com/biz/misschu-south-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,3.0,,+61390776566,+61 3 9077 6566,vietnamese,Vietnamese,"111 Cecil St, South Melbourne Victoria 3205, Australia",144.9570699,-37.83087
b1Rg02_wcco57Z24IqCwFA,bia-hoi-vietnamese-pop-up-brunswick-east,Bia Hoi Vietnamese pop-up,,False,https://www.yelp.com/biz/bia-hoi-vietnamese-pop-up-brunswick-east?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4.0,$$,,,vietnamese,Vietnamese,"Small Block Cafe, 130 Lygon St, Brunswick East Victoria 3057, Australia",144.9713726,-37.7741901
I9fVcDeVaF8CEVdQ-Me-WA,viet-soup-kitchen-melbourne,Viet Soup Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/dbtiXvj25-6u14vKrlu33A/o.jpg,False,https://www.yelp.com/biz/viet-soup-kitchen-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4.0,,+61385281112,+61 3 8528 1112,vietnamese,Vietnamese,"110 Hopkins St, Melbourne Victoria 3011, Australia",144.90166,-37.799926
JsA6A4XTdGXqPSYt639eXg,bun-ngon-springvale,Bun Ngon,https://s3-media2.fl.yelpcdn.com/bphoto/51-9P_50CND5pyaWUdY0XA/o.jpg,False,https://www.yelp.com/biz/bun-ngon-springvale?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4.0,,+61385104317,+61 3 8510 4317,vietnamese,Vietnamese,"Springvale Central, 268-274 Springvale Road, Springvale Victoria 3171, Australia",145.15222,-37.9511899
_XSCOKUcLW277vzhv_bYZQ,bamboo-vietnamese-northcote-2,Bamboo Vietnamese,https://s3-media4.fl.yelpcdn.com/bphoto/SDzoEGKUa0eEnbmQmycrbg/o.jpg,False,https://www.yelp.com/biz/bamboo-vietnamese-northcote-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4.0,$,+61385890902,+61 3 8589 0902,vietnamese,Vietnamese,"69 High St, Northcote Victoria 3070, Australia",144.99657,-37.78055
3cch5A0S6tFs8EbuG1EGBw,vietnamese-street-food-richmond-2,Vietnamese Street Food,https://s3-media4.fl.yelpcdn.com/bphoto/2DGhmzuVsRhTygtezNH7lw/o.jpg,False,https://www.yelp.com/biz/vietnamese-street-food-richmond-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4.0,$$,,,vietnamese,Vietnamese,"270 Victoria St, Richmond Victoria 3121, Australia",145.000229534259,-37.8107018825668
Aj-yZq8oO2JBodMX9YKkVg,miss-viet-cheltenham,Miss Viet,,False,https://www.yelp.com/biz/miss-viet-cheltenham?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4.0,,+61395858440,+61 3 9585 8440,vietnamese,Vietnamese,"314 Charman Rd, Cheltenham Victoria 3192, Australia",145.05582,-37.96654
gFSiKt4ao1fYwQfP2fG6Vw,mister-truongs-brunswick-west,Mister Truong's,https://s3-media4.fl.yelpcdn.com/bphoto/I-DiuFn_33mwXTH1qX2ATg/o.jpg,False,https://www.yelp.com/biz/mister-truongs-brunswick-west?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4.0,,+6193868266,+61 93868266,"vietnamese, coffee","Vietnamese, Coffee & Tea","87 Melville Rd, Brunswick West Victoria 3055, Australia",144.944348027958,-37.7623528928335
pXU14fT_gsj_xjBuLw8iaA,hb-village-melbourne,HB Village,https://s3-media3.fl.yelpcdn.com/bphoto/nYYbUOo4ICA3PtFi6vIyQw/o.jpg,False,https://www.yelp.com/biz/hb-village-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4.0,,+61399397778,+61 3 9939 7778,"vietnamese, hotdogs","Vietnamese, Fast Food","288 Little Lonsdale St, Melbourne Victoria 3000, Australia",144.961074,-37.811389
Lb54LD_Fg6bO8GSnDNIhzA,thiên-nga-richmond,Thiên Nga,https://s3-media2.fl.yelpcdn.com/bphoto/77mFxo7h_JvRchtwu89eUQ/o.jpg,False,https://www.yelp.com/biz/thi%C3%AAn-nga-richmond?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4.0,,,,vietnamese,Vietnamese,"118 Victoria St, Richmond Victoria 3121, Australia",144.9955,-37.8102
xmvj1zSw1XGVSgj7nJMI6Q,rolld-melbourne-central,Roll'd,https://s3-media3.fl.yelpcdn.com/bphoto/_s9MCX1U5jzkYj49EZSMUg/o.jpg,False,https://www.yelp.com/biz/rolld-melbourne-central?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4.0,,+61396508263,+61 3 9650 8263,vietnamese,Vietnamese,"Shop 258, Level 2, Swanston st, Melbourne Central Victoria 3000, Australia",144.96494,-37.81203
A3aH8L1tU9Y51xTiE6e7Zg,buffalo-boy-brighton,Buffalo Boy,https://s3-media1.fl.yelpcdn.com/bphoto/IWs0MdakGDTP30mgN0kqng/o.jpg,False,https://www.yelp.com/biz/buffalo-boy-brighton?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4.0,,+61395968740,+61 3 9596 8740,"vietnamese, cocktailbars, asianfusion","Vietnamese, Cocktail Bars, Asian Fusion","279 Bay St, Brighton Victoria 3186, Australia",145.00099,-37.90516
Yp8PSUL8HPIWWZgepBGV7Q,madame-saigon-fitzroy,Madame Saigon,,False,https://www.yelp.com/biz/madame-saigon-fitzroy?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4.0,,+61394191919,+61 3 9419 1919,vietnamese,Vietnamese,"263 Brunswick St, Fitzroy Victoria 3065, Australia",144.978141747415,-37.7994996058813
jezYriY_TEPGKOKJ8urBAA,mrs-pho-house-kingsbury-2,Mrs. Pho House,https://s3-media1.fl.yelpcdn.com/bphoto/dPZTGkN3rwtKKOWqa805FA/o.jpg,False,https://www.yelp.com/biz/mrs-pho-house-kingsbury-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4.0,,+61394677772,+61 3 9467 7772,vietnamese,Vietnamese,"Shop 23, 47 Plenty Rd, Kingsbury Victoria 3083, Australia",145.058421352432,-37.6959211549371
QGfO39_dV8dce2SJbzC0kw,rolld-melbourne-5,Roll'd,https://s3-media3.fl.yelpcdn.com/bphoto/v6wmhyKOU0PX6o6aZxuEww/o.jpg,False,https://www.yelp.com/biz/rolld-melbourne-5?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4.0,$,,,vietnamese,Vietnamese,"Stewart Street, Melbourne Victoria 3000, Australia",144.962317253816,-37.8083210127099
4AzlGiNVqUScNucNtN8VIQ,mr-and-mrs-banhmi-hawthorn,Mr & Mrs Banhmi,https://s3-media2.fl.yelpcdn.com/bphoto/NWmkcVoEwrZc9cz4cCXswQ/o.jpg,False,https://www.yelp.com/biz/mr-and-mrs-banhmi-hawthorn?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4.0,,+61388407604,+61 3 8840 7604,vietnamese,Vietnamese,"640 Glenferrie Rd, Hawthorn Victoria 3122, Australia",145.03556,-37.82229
27AAguxe4mF27mAf0wnWsQ,the-little-pho-cafe-melbourne,The Little Pho Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/47LC77_5_DgVhFCqR1YElQ/o.jpg,False,https://www.yelp.com/biz/the-little-pho-cafe-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4.0,,+61395298484,+61 3 9529 8484,vietnamese,Vietnamese,"Shop 1, 618 St Kilda Road, Melbourne Victoria 3004, Australia",144.980748,-37.85274
0ZEBKv5bRP_JL-ch-xkBow,vb-rolls-melbourne-3,VB Rolls,https://s3-media2.fl.yelpcdn.com/bphoto/sgjiGSYUHGr9ToyG-_wJcA/o.jpg,False,https://www.yelp.com/biz/vb-rolls-melbourne-3?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4.0,$,,,"vietnamese, hotdogs","Vietnamese, Fast Food","Shop 15 Tivoli Arcade, 235-251 Bourke St, Melbourne Victoria 3000, Australia",144.96655,-37.81331
